240,197,19,6,2396,765
166,206,34,38,2336,785
163,79,9,9,2303,857
116,215,41,6,2793,898
484,112,3,28,39,499
423,252,4,38,344,489
268,419,97,5,1217,417
113,137,16,52,1079,644
933,19,6,7,920,705
202,476,12,5,1909,671
94,545,7,8,1614,795
612,142,12,13,1377,924
1128,48,32,2,1844,699
74,181,4,6,1790,803
67,170,2,4,338,575
58,104,4,38,359,658
48,0,2,13,338,835
432,337,12,11,1516,347
110,112,32,5,1844,440
324,4,4,4,1849,471
186,59,100,5,2503,417
245,181,45,52,1560,644
613,444,19,7,2629,778
631,79,3,3,2345,890
16,8,10,5,946,712
21,8,4,3,973,873
21,8,4,10,2291,648
1,27,5,3,2298,762
17,8,9,4,1888,866
3,15,4,3,2481,890
28,50,13,3,344,539
11,42,4,5,344,554
74,21,9,7,588,563
76,45,10,5,368,736
3,40,80,12,999,358
38,19,45,7,1560,410
1,28,10,4,1367,708
79,15,2,38,1341,880
42,26,9,28,1605,961
62,21,12,4,1832,701
4,13,4,3,1796,795
19,52,19,3,2529,762
6,13,20,70,252,457
38,14,43,3,393,570
97,17,3,6,597,803
48,83,4,14,1053,513
52,10,16,3,1500,362
50,3,4,2,2205,507
32,71,18,3,2932,520
39,77,9,10,1888,658
2,26,13,4,1670,767
70,50,5,11,378,390
177,60,4,6,19,573
15,33,10,11,262,559
210,13,43,6,393,542
222,29,19,24,206,705
173,21,6,4,219,920
34,23,9,10,544,785
118,9,99,11,2370,422
75,20,4,10,850,941
85,38,4,3,873,944
119,15,14,14,1261,809
47,41,3,8,949,890
19,41,7,7,1897,651
110,14,56,3,2778,648
215,3,34,12,2469,741
9,60,19,20,2629,803
195,13,19,8,2629,890
80,44,14,4,2415,933
26,0,4,20,846,803
14,10,4,10,1446,775
13,1,17,8,1588,890
27,9,2,2,2306,765
0,0,31,13,1785,835
50,92,4,38,71,489
47,57,8,24,225,602
16,3,4,4,626,876
35,111,13,4,1248,485
10,106,33,5,1572,457
19,137,43,3,1036,570
46,113,4,12,907,741
23,13,40,3,2663,651
57,120,5,7,2120,788
2,51,3,3,2117,479
28,162,3,2,840,918
23,20,7,6,1897,860
6,23,15,3,2648,944
122,75,4,4,490,471
238,77,2,14,338,937
128,32,3,7,1048,788
73,19,2,3,1478,883
76,12,5,5,1500,830
248,33,15,4,2548,767
808,238,2,20,42,507
526,355,31,11,158,559
926,2,12,4,576,550
898,3,6,3,679,668
88,285,12,4,576,708
940,322,12,4,1876,338
998,94,2,3,2128,482
989,166,5,2,2352,469
957,348,5,7,963,883
125,398,99,4,2192,701
50,391,73,4,1980,853
15,163,12,5,146,753
3,67,3,3,280,941
0,0,13,52,907,771
5,33,16,18,1816,626
9,85,26,4,2370,920
66,161,5,3,30,401
53,170,33,2,621,336
35,170,97,3,654,433
219,85,4,38,35,785
294,89,4,4,319,682
193,106,31,3,485,705
214,79,53,3,698,762
167,79,23,4,553,920
0,140,3,4,1614,471
219,113,34,2,2158,373
283,60,32,2,2876,507
47,135,97,4,1217,575
288,20,4,8,831,890
247,108,7,3,1614,635
67,207,9,9,1572,762
249,2,14,5,1999,893
1,2,3,25,13,823
17,12,8,4,1143,631
1,27,15,18,820,848
5,1,20,24,111,729
23,5,12,38,2069,489
14,41,9,4,1151,591
15,3,9,8,1605,745
7,2,26,8,2503,721
31,15,3,7,199,823
10,21,2,5,795,830
22,20,4,4,850,937
31,26,3,3,862,941
5,7,7,3,1897,880
8,44,3,2,553,469
2,45,12,2,473,573
0,43,19,4,679,598
10,35,4,10,473,658
13,5,3,52,51,644
12,101,4,2,71,699
18,57,9,8,158,721
8,25,17,3,604,839
24,10,3,3,466,941
6,55,19,8,1980,668
3,36,25,10,2167,658
2,162,4,8,44,795
8,195,15,18,131,830
5,149,3,3,485,762
42,153,99,11,2192,422
102,105,36,127,751,696
104,147,18,3,2485,595
18,172,25,28,1955,795
3,106,3,6,2303,765
15,287,15,4,2548,781
84,143,56,3,2778,880
42,6,3,3,485,449
44,22,6,17,252,609
35,13,9,4,544,924
22,24,17,5,1904,621
39,16,23,4,1537,771
5,8,4,3,98,433
2,25,33,4,588,338
6,28,9,4,544,462
19,22,2,6,408,803
7,103,15,18,835,848
29,0,12,5,1095,712
0,13,5,52,896,937
5,25,9,10,2125,658
0,14,11,4,2251,682
8,109,12,3,1516,705
13,23,12,3,2324,873
3,58,40,3,2738,944
9,45,8,22,330,548
24,0,17,7,637,883
23,47,2,14,971,682
6,69,12,2,1876,573
1,41,40,4,2429,767
8,54,33,5,1888,848
1,4,34,13,1921,853
24,50,5,12,363,741
28,3,3,10,447,775
16,58,5,3,1904,492
1,49,17,3,1167,635
0,20,16,18,1020,830
23,44,7,8,2603,668
25,235,4,8,44,499
32,49,45,6,576,404
15,12,25,4,654,462
19,147,45,7,576,602
38,126,4,10,521,658
48,147,3,7,621,883
13,73,6,3,1255,517
35,24,178,24,2113,602
15,44,100,4,2603,605
128,0,72,10,1664,785
197,17,3,8,1469,890
226,167,4,3,1437,941
146,230,7,5,2370,748
124,230,54,8,2415,795
149,45,34,3,2469,823
9,223,6,4,2396,947
2,3,4,28,521,668
12,9,12,3,532,729
13,14,2,10,679,908
8,8,17,3,1904,394
11,8,7,20,2192,507
12,8,9,4,2303,835
88,10,4,4,146,614
18,75,2,4,65,732
75,1,16,3,173,775
42,36,4,14,657,682
35,29,60,23,1500,579
38,48,5,2,1544,860
8,72,9,10,1888,880
9,3,31,4,158,826
8,3,6,3,308,721
38,11,3,7,477,944
26,1,12,13,1832,462
28,3,9,4,968,644
2,16,9,8,588,449
14,24,2,2,591,469
16,17,2,4,547,781
0,1,11,4,1549,485
1,11,3,20,828,803
0,10,12,11,2291,559
9,22,2,4,920,732
110,152,4,4,71,708
366,145,33,3,588,705
356,107,4,10,393,941
326,52,9,4,1528,390
300,153,12,2,2324,469
387,138,14,2,1999,638
154,23,4,10,2237,686
22,101,222,4,2778,631
4,113,31,3,1389,729
33,66,34,38,1921,785
442,143,34,5,2336,736
189,135,134,19,2469,918
222,43,75,4,2703,924
1,38,20,24,111,705
0,29,4,28,576,668
6,0,5,2,314,765
17,59,3,3,1193,668
5,68,16,6,1816,548
2,58,4,4,1626,805
0,50,2,14,1472,904
160,47,16,3,457,696
108,24,72,4,679,771
19,12,7,4,371,937
77,20,100,5,2503,736
103,23,40,3,2429,778
93,38,73,4,1980,937
157,17,25,10,2345,880
24,16,10,5,383,385
18,50,31,2,485,542
7,141,28,4,1286,805
31,83,9,14,1332,644
19,64,34,5,2469,609
37,33,4,2,2341,638
28,52,4,4,1642,947
13,146,12,2,1909,765
0,130,45,17,2113,736
7,44,19,3,679,466
20,19,20,70,111,753
27,77,9,10,158,775
7,74,4,10,532,658
17,44,26,10,2192,648
2,43,26,8,2603,618
20,43,15,4,2778,654
8,7,2,6,1392,898
3,8,4,3,1474,890
9,8,19,3,2529,745
9,27,58,23,131,410
170,2,6,3,161,785
168,23,4,13,258,631
139,21,4,18,202,848
14,39,33,11,1184,347
82,15,6,3,1057,489
146,12,25,4,1217,462
58,31,6,14,1242,513
166,19,16,7,1079,705
138,26,22,4,1057,758
55,22,79,32,1341,570
113,20,16,3,1484,870
68,5,5,13,1757,853
117,52,40,4,2663,844
83,53,13,3,2383,944
27,10,5,3,539,466
13,58,11,3,319,795
5,59,32,2,1844,404
139,38,12,5,473,440
81,35,6,17,338,712
69,28,4,38,340,951
77,30,8,4,580,835
52,45,2,3,1057,492
87,55,13,4,1248,495
148,62,54,3,1999,426
138,47,4,3,2093,482
69,38,4,4,973,876
80,34,60,24,1816,602
166,58,4,10,1457,775
48,40,74,4,2529,853
26,7,10,5,13,301
34,27,72,4,679,462
19,36,3,3,16,570
9,51,5,14,131,866
39,14,4,38,208,658
24,69,97,4,654,582
64,54,3,20,466,676
22,21,3,6,654,676
42,12,2,4,302,947
102,75,6,5,494,724
109,19,23,4,553,717
15,29,6,3,488,762
16,8,23,7,1853,426
16,50,6,3,2212,517
61,49,5,13,835,924
11,3,19,7,1242,778
22,22,99,4,2192,550
13,70,11,5,2058,586
116,61,7,20,2192,676
84,43,9,9,1528,839
10,27,5,13,1500,853
31,60,26,28,2503,795
7,9,45,3,576,362
155,18,9,9,158,762
98,4,7,4,139,853
44,23,4,6,633,676
22,7,25,4,654,717
19,3,31,5,485,753
168,0,19,6,679,765
38,51,16,7,1063,778
129,17,4,13,1422,924
82,7,43,52,1457,937
35,53,11,3,1805,788
57,34,54,3,1999,870
34,1,6,7,252,602
30,3,9,8,299,745
7,5,33,2,621,699
8,12,33,12,621,741
36,3,5,4,983,664
35,3,6,4,1531,354
35,27,2,4,2161,485
2,15,6,2,914,918
1,0,40,3,2663,668
19,4,16,3,2097,785
23,0,15,5,2648,893
117,42,10,4,121,406
50,37,58,9,378,401
158,26,4,5,94,609
166,45,32,4,544,544
38,14,7,3,553,775
111,12,5,3,583,785
5,46,14,5,698,798
30,32,11,4,462,826
173,11,13,3,1248,492
164,25,4,2,1248,507
145,46,23,4,1853,475
119,38,19,3,2610,426
28,17,74,4,2629,462
239,20,7,20,2134,676
37,17,4,3,1453,775
269,25,11,4,1489,876
193,11,55,3,2548,785
71,40,4,4,2670,819
4,46,14,4,1999,862
57,0,25,4,1955,866
116,6,31,11,299,422
123,116,14,3,258,570
94,20,53,3,698,635
127,73,16,3,314,721
121,56,10,2,946,699
130,117,9,2,1389,918
48,92,3,3,1450,928
142,32,3,7,2553,816
1439,509,4,2,496,469
2695,309,5,3,173,668
2529,788,10,94,13,729
1442,33,3,18,58,848
2455,677,33,2,588,573
2683,71,24,10,630,658
1202,383,4,2,496,765
62,865,17,3,637,880
1001,1073,2,14,436,937
2780,293,45,5,1139,365
2033,223,23,4,1537,347
1442,506,34,5,2336,457
590,1308,2,13,795,853
2195,1257,97,4,1217,708
352,1232,9,10,1888,648
1077,476,3,6,1434,765
2053,1469,31,5,1785,753
2848,1498,16,3,1800,775
1534,836,75,9,2703,857
1206,396,166,3,2834,857
755,13,5,5,2485,893
223,24,25,10,23,306
20,49,3,7,371,492
262,35,33,5,588,457
302,6,3,24,48,729
272,3,43,7,1036,410
298,24,6,4,1847,354
185,22,5,14,1544,513
302,0,5,6,1904,507
308,25,19,3,2610,449
61,45,5,2,2319,469
91,18,42,4,2834,495
299,20,19,3,2396,618
9,51,24,4,2312,644
253,36,55,3,2648,658
37,84,4,38,35,489
136,115,8,4,150,559
151,8,19,25,65,823
53,42,12,4,287,575
175,26,7,10,323,686
2,114,3,7,371,661
40,51,4,4,304,947
155,7,9,8,485,745
7,115,13,4,1651,471
190,123,16,3,1020,539
139,38,16,8,983,668
117,17,97,2,1217,573
36,5,33,3,1184,729
33,48,14,6,1261,803
204,121,9,7,1528,563
129,109,34,5,1921,586
103,44,2,3,2161,668
150,107,4,2,2373,638
31,107,29,4,2024,805
14,6,6,3,111,401
29,23,4,2,2341,469
8,21,6,3,977,648
2,12,33,13,1184,835
3,33,5,4,1005,605
1,40,7,3,1897,563
29,35,34,12,2336,614
70,41,4,28,1457,795
24,34,44,7,1832,705
72,77,8,3,2024,908
14,4,99,5,2370,457
1,6,72,9,1664,635
66,10,3,4,2024,914
111,108,4,14,71,475
80,5,5,6,87,404
227,75,4,4,146,559
270,9,4,8,469,795
275,126,42,3,2834,482
284,11,3,4,1639,947
78,0,9,4,1888,924
136,542,20,9,252,401
222,530,2,2,357,373
108,687,43,5,473,365
81,174,3,10,368,479
63,669,19,8,679,499
229,642,12,2,146,542
323,151,4,20,44,803
272,173,11,14,521,644
212,189,33,5,621,830
180,277,4,4,626,886
154,574,45,16,1139,342
64,354,12,5,1560,457
19,533,3,4,1844,429
65,638,134,6,2469,404
117,363,3,3,2134,482
61,306,4,14,2308,513
193,322,19,3,2629,489
146,247,10,4,946,701
157,285,19,7,1242,788
104,267,3,8,1355,668
73,491,222,4,2778,614
61,48,2,6,1788,803
231,190,34,4,2158,732
68,208,4,2,2315,842
126,635,166,3,2834,870
78,46,3,20,158,676
28,47,13,7,71,729
16,48,5,5,661,671
50,31,9,28,544,795
78,59,9,9,588,857
5,0,11,14,1549,513
67,0,11,4,882,947
80,57,4,10,1593,908
10,12,2,5,92,609
6,3,3,3,397,775
4,1,6,5,547,724
16,0,9,4,485,741
5,2,4,4,1876,631
2,0,26,10,2603,648
23,12,12,4,146,575
18,12,14,3,698,668
18,15,3,4,1010,614
13,12,4,4,1505,644
43,15,4,14,71,644
216,18,4,18,61,753
224,54,5,13,131,853
99,73,130,3,621,531
133,73,12,4,287,732
172,72,10,5,383,736
91,36,4,10,576,785
222,0,3,19,330,918
186,70,33,5,588,848
194,72,33,4,2303,413
2,54,222,4,2778,422
98,69,133,6,2336,548
157,62,34,13,1921,631
24,17,6,5,2218,671
85,44,4,10,2635,686
11,21,8,9,330,696
12,24,16,3,500,721
31,0,10,38,368,951
37,16,4,4,873,781
20,6,9,4,1048,771
9,20,23,7,1853,563
8,11,17,3,1904,563
36,14,5,2,1800,765
32,2,9,10,2387,813
111,72,4,6,54,404
129,83,72,4,679,390
162,58,22,4,494,462
176,85,4,7,44,788
183,72,2,8,351,668
218,57,4,38,208,880
203,36,4,4,681,900
148,82,31,3,1048,433
61,49,9,28,1528,499
180,17,3,3,1844,426
65,18,42,6,2834,507
210,76,2,5,999,626
98,72,13,5,2224,671
190,3,5,7,1464,788
143,82,15,2,2648,931
594,287,3,28,75,890
658,305,3,7,124,883
282,640,3,8,299,668
88,193,12,4,1516,406
135,112,18,3,1621,466
578,1069,19,3,1980,479
121,553,11,3,2102,482
220,230,15,18,1347,626
431,5,44,3,1516,570
451,610,23,4,1537,644
783,58,12,14,1909,682
55,1376,12,2,2291,573
243,89,14,4,2237,654
304,1183,3,3,1528,762
175,17,26,9,2603,839
91,829,78,32,252,176
2338,386,25,31,23,370
768,811,5,6,30,404
288,603,2,14,65,475
367,277,72,4,679,475
411,785,7,70,23,626
1886,778,4,38,117,880
231,485,25,4,654,741
2383,479,25,10,1955,479
39,640,12,5,1516,554
39,486,3,8,1880,668
1552,555,9,5,1332,848
2149,535,4,10,1457,880
579,763,12,38,1876,951
2196,132,7,3,2370,928
6,6,20,24,111,602
14,8,7,4,139,866
20,9,6,3,252,570
5,21,5,6,539,931
15,10,4,3,2663,517
9,7,18,5,1224,748
6,9,4,10,2113,658
14,7,3,6,1614,803
126,17,60,22,516,336
137,95,15,5,378,534
80,7,142,57,751,301
95,94,97,3,1217,410
136,10,60,24,1500,433
135,27,19,3,2218,394
320,6,4,8,831,795
100,26,19,8,1242,795
201,109,5,3,1020,823
167,13,4,3,2130,668
109,27,4,3,2195,668
106,110,132,7,1921,705
73,71,17,3,2319,857
8,27,7,3,597,839
1,25,12,38,2291,658
1,27,18,7,1646,944
0,25,19,8,2629,795
6,3,3,3,466,775
22,23,9,4,405,835
66,18,3,3,477,941
25,24,45,3,1139,327
13,23,32,5,1528,417
5,5,54,3,2237,394
7,23,25,4,1955,445
23,17,6,3,2610,492
38,24,33,4,2303,550
61,12,14,4,2415,767
33,6,40,4,2013,844
34,6,41,2,2793,842
11,23,60,9,1079,539
14,1,4,28,850,795
19,11,59,25,1441,823
26,39,6,6,111,404
41,21,3,6,536,469
20,12,18,4,1224,397
34,43,2,3,1335,857
25,20,4,2,1457,918
0,26,3,3,580,466
30,40,6,5,167,724
20,0,3,6,139,860
10,31,10,4,262,550
25,41,4,5,258,609
23,38,14,4,698,654
13,2,16,4,1816,312
13,15,6,3,1847,449
26,32,2,3,977,668
9,32,19,6,2629,765
24,15,5,3,2319,873
174,36,10,94,13,433
213,56,4,52,61,866
173,125,23,28,553,795
62,51,15,7,442,823
200,161,7,3,630,880
21,54,5,3,1544,499
137,105,72,4,1664,462
19,53,54,4,1999,429
6,51,74,4,2629,422
1,56,222,4,2778,462
186,9,12,6,1205,676
180,32,12,3,1095,705
286,5,4,3,1053,788
297,139,3,20,949,898
121,97,16,3,1500,539
73,9,19,5,1980,621
273,106,6,8,1847,668
51,70,41,2,2793,638
321,69,4,3,1437,762
124,87,6,4,2377,947
15,4,10,13,383,631
19,9,4,6,1394,898
10,4,12,2,1909,842
1,11,130,3,621,401
98,41,33,3,621,729
100,3,14,6,698,803
88,15,33,38,1184,489
1,11,25,7,1955,426
0,7,133,52,2336,475
114,15,5,4,1020,575
30,19,7,10,1029,785
2,36,132,16,1921,554
3,9,12,5,1876,626
91,34,18,20,1646,803
11,0,12,6,1593,898
74,52,55,3,2548,775
20,20,33,4,621,413
175,14,22,4,167,758
193,16,14,5,698,671
84,19,4,4,1059,495
42,21,12,4,1036,550
45,21,3,10,825,785
204,15,97,4,1639,605
273,29,24,4,1897,591
69,30,5,5,2174,671
202,14,2,13,1322,853
16,13,24,4,1897,937
153,34,19,3,1980,941
9,2,9,8,299,449
36,7,5,3,333,401
29,0,12,5,532,457
3,7,10,4,121,701
24,13,3,6,654,898
9,3,24,7,2312,563
29,0,12,4,1876,701
38,1,2,14,2472,904
5,78,25,12,23,358
20,62,16,6,1500,336
5,14,13,18,907,753
0,62,40,2,2013,638
10,32,10,4,2241,678
20,13,4,6,1437,765
6,39,18,3,1646,785
9,11,33,2,1888,699
12,6,26,9,2603,762
27,46,11,4,2663,809
51,10,5,6,333,404
37,22,97,4,654,413
36,59,7,4,525,462
186,25,4,2,593,469
29,92,3,10,75,880
124,16,31,4,485,544
18,92,5,4,363,732
7,7,2,6,591,803
125,48,15,7,363,823
11,33,60,4,1079,316
14,52,16,3,1816,327
131,48,7,3,1614,466
11,15,55,3,2648,394
5,16,166,5,2834,452
94,40,12,2,1036,548
147,103,9,4,1048,758
109,23,4,7,1512,651
131,49,3,3,1880,648
45,4,4,4,1377,717
180,35,9,4,1528,853
59,24,100,2,2603,699
110,47,40,4,2013,886
10,13,26,4,2603,937
6,47,4,4,681,904
4,22,9,4,1048,462
8,48,2,3,1057,499
10,49,12,2,1876,373
12,7,19,3,2629,479
15,8,4,3,801,823
5,8,15,3,941,696
4,48,17,3,1588,635
1,7,33,2,1888,548
10,8,11,4,2251,678
9,21,6,5,2396,798
19,47,4,4,2315,862
9,5,4,6,2474,898
380,58,2,3,302,944
473,59,53,5,698,748
476,95,72,4,679,853
286,32,7,3,1537,466
214,61,2,10,2610,517
162,23,55,4,2648,566
316,71,14,3,1999,661
300,45,4,2,1533,765
416,45,40,3,2013,788
161,58,15,5,2548,798
44,22,18,3,1646,928
97,16,4,4,2670,914
148,44,4,18,26,457
25,63,4,20,283,676
28,86,12,2,473,548
38,78,32,2,544,573
115,20,33,2,621,573
33,13,4,6,410,803
25,18,5,13,378,835
123,59,12,4,1876,332
160,48,3,4,2786,819
0,77,3,28,75,668
8,8,16,3,314,762
1,63,12,3,473,729
7,70,3,10,447,785
6,114,17,3,1904,426
12,116,17,3,1167,618
23,103,11,2,1275,803
3,114,24,4,2312,559
3,104,13,2,2635,638
14,45,7,3,1690,908
36,24,13,15,0,301
25,3,13,17,71,736
36,38,60,8,1079,362
56,33,40,4,2429,471
30,37,5,14,941,866
43,12,23,10,1853,658
23,12,45,7,2113,579
33,34,24,7,2134,595
57,40,3,3,2336,635
48,49,11,2,2663,676
0,10,75,28,2703,668
52,28,4,4,1516,771
5,6,5,3,1621,795
68,25,3,18,51,457
279,43,5,2,272,404
300,8,3,4,102,591
26,4,21,9,436,539
230,34,13,3,344,696
31,11,4,10,1248,517
90,53,3,3,2125,479
224,14,39,4,1697,886
272,45,14,4,2237,767
79,37,98,5,1955,848
88,10,73,4,1980,866
23,43,55,6,2548,842
121,57,13,3,2490,890
78,10,15,3,363,401
67,178,11,2,521,573
289,183,16,7,457,705
108,67,9,10,544,880
13,96,60,4,1500,358
74,105,26,4,2603,445
33,20,42,3,2834,492
15,169,21,23,999,579
305,115,10,13,1010,631
192,824,2,5,161,798
788,469,12,2,473,542
222,757,15,3,2778,482
408,469,9,38,805,880
442,672,5,3,926,729
371,593,3,3,1605,635
448,501,27,33,1314,696
564,177,12,5,1516,753
415,577,4,20,1512,803
274,262,22,10,1398,880
88,585,19,3,1664,880
301,584,44,18,1832,753
440,721,9,9,2336,762
337,674,6,6,2377,803
118,513,19,7,2529,778
794,248,33,38,2303,880
432,646,15,3,2648,890
431,27,25,4,654,475
273,17,75,10,2703,479
438,5,19,20,1242,803
364,9,72,4,1664,937
150,19,60,211,1816,989
334,25,11,2,2663,898
3,5,8,10,580,775
1,38,21,70,357,848
11,106,6,3,679,890
12,43,16,17,1079,712
16,3,13,3,2635,668
1,1,34,13,2469,758
162,48,9,5,39,609
114,41,3,8,139,668
16,88,4,2,169,765
42,29,4,6,304,676
172,65,58,24,378,705
226,58,5,38,2053,489
71,39,34,3,2469,433
196,65,3,8,1107,668
108,94,7,10,843,880
45,37,7,5,1217,724
37,33,10,5,1010,830
86,45,3,3,2134,668
198,55,34,4,2469,605
215,78,15,5,2778,671
124,58,124,3,2876,668
122,34,34,12,2158,741
126,97,3,3,2062,785
10,92,16,6,457,336
0,9,40,4,2663,471
12,53,15,18,820,753
59,96,3,18,330,457
1,125,12,4,146,605
120,131,4,5,71,712
117,130,31,4,158,732
4,119,31,5,299,736
11,118,5,12,363,717
22,117,3,3,723,816
59,83,39,4,712,876
183,97,4,4,1642,471
171,72,17,3,1904,489
40,126,7,8,2603,499
8,65,9,9,1048,762
154,131,9,4,2303,559
8,115,15,3,2778,651
12,117,16,3,1544,762
157,72,5,4,1544,767
153,143,5,6,1567,765
8,106,25,4,1639,924
66,71,19,3,2529,839
116,16,4,7,127,883
87,9,33,4,621,575
19,1,97,3,654,729
23,29,39,4,712,767
53,0,24,28,2312,499
21,11,13,14,2616,513
116,49,20,3,1294,813
29,18,45,3,2113,539
60,5,33,3,1888,579
82,46,5,6,1883,638
27,31,2,2,2339,638
29,31,4,10,1516,785
117,66,6,3,1924,941
53,3,14,3,2709,944
24,10,2,5,7,534
81,23,3,2,216,918
87,4,2,38,436,785
10,6,3,28,447,795
70,22,4,10,473,775
22,22,12,13,532,758
52,12,12,5,1036,457
30,31,3,5,2469,621
24,40,19,3,679,658
134,51,9,8,299,721
30,336,6,18,436,753
16,207,33,3,1888,410
1,193,19,5,2629,452
26,233,33,5,1184,712
207,6,32,14,1844,644
329,252,4,28,1832,668
9,224,19,3,2218,658
251,43,131,7,1605,729
46,282,73,4,2396,758
3,44,3,3,536,775
57,37,2,14,1341,644
189,134,15,4,2648,654
216,13,4,4,1642,791
0,138,222,4,2778,866
84,18,6,3,591,466
81,40,7,9,16,539
56,38,5,3,378,579
37,15,6,8,591,795
41,14,6,4,1664,471
19,45,73,4,2218,559
19,12,80,33,1420,696
73,47,5,3,1646,788
207,233,4,13,67,631
209,222,4,52,195,644
141,258,16,5,500,724
362,270,4,14,593,809
180,261,12,2,609,860
345,274,4,3,1189,661
212,279,6,3,1472,785
151,261,13,3,1651,778
241,278,24,2,1581,918
222,213,19,3,2218,775
4,57,32,2,1528,573
21,70,5,2,1904,842
31,15,7,20,1897,898
32,13,3,4,2370,933
2,77,5,5,173,671
22,73,4,3,44,785
19,74,10,5,383,830
1,40,31,5,1048,753
0,65,29,10,2674,686
7,30,2,13,1420,758
5,29,12,11,473,559
1,1,25,4,654,866
4,0,28,4,1286,809
16,15,9,9,1888,635
33,21,7,20,2167,676
1,1,40,4,2429,781
2,26,4,4,2366,914
268,179,13,3,35,401
299,161,2,4,488,471
237,113,33,4,588,544
4,51,12,13,473,758
151,172,19,3,679,839
166,114,12,5,1832,385
251,111,4,4,1849,485
38,58,7,3,1897,466
180,89,6,5,2610,502
228,163,14,4,2237,664
39,34,3,3,2469,618
57,74,4,38,1343,880
165,206,22,2,1398,918
114,58,4,3,1693,911
163,82,55,3,2648,721
165,197,133,18,2336,848
140,182,13,4,2383,933
1487,827,12,4,146,550
792,1786,297,2,2703,404
540,2489,9,4,2081,475
1966,1915,2,13,901,758
1822,627,12,14,1036,771
1357,2927,44,18,1516,626
1437,1106,80,94,1736,602
1018,690,11,6,1865,676
2000,2060,12,14,1377,866
1944,1494,6,8,1788,795
1728,2076,19,8,1980,795
1266,2092,100,4,2503,732
697,2835,4,3,2663,813
1479,838,4,3,1926,944
845,2874,3,7,2336,883
21,46,5,4,500,471
0,23,97,4,654,732
3,19,12,38,2113,489
64,39,13,2,2490,469
62,11,5,8,1043,795
42,26,4,13,907,924
42,15,45,16,1560,586
78,52,16,6,1816,573
7,25,3,28,1352,890
57,24,29,2,2024,898
382,50,11,5,178,671
297,48,3,10,243,658
70,47,79,5,920,301
282,57,133,3,2158,401
262,56,75,7,2703,426
344,49,23,4,2090,475
20,64,24,4,1160,591
362,27,19,3,1242,762
440,41,12,5,956,848
171,28,3,20,2117,676
436,21,26,10,2370,880
48,64,4,4,117,582
76,888,15,3,378,570
69,869,18,20,661,676
47,123,3,7,485,944
57,762,6,52,999,644
9,878,4,3,922,729
89,893,9,4,1888,631
54,877,40,4,2013,654
20,791,12,14,1876,771
25,419,45,7,2113,729
42,352,18,7,2174,788
25,772,74,4,2629,741
42,125,40,3,2563,788
105,31,14,18,117,848
85,12,31,38,485,785
53,36,9,4,485,937
51,27,24,10,1193,658
97,72,10,2,277,404
16,65,11,10,712,813
223,35,40,5,2663,502
279,40,5,18,790,848
275,27,3,20,828,898
206,32,33,12,1184,741
62,68,15,18,941,848
137,53,13,18,1328,626
21,69,4,3,1358,880
163,40,9,28,2336,890
42,389,72,4,679,422
51,114,13,18,35,848
71,65,9,2,348,548
56,286,12,2,576,548
39,144,9,28,544,668
94,437,25,4,1217,475
74,363,7,4,843,924
9,153,100,5,2603,586
40,721,5,13,1816,758
150,94,3,4,262,644
229,91,9,10,485,658
64,217,33,13,621,631
598,181,4,7,374,944
